CpG	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
GSM2229058	0.0	2.7405698	0.0	2.9715204	0.0	2.015821	1.6688014	0.0	1.2645149	0.0	0.48829603	0.37016582	1.4750729	0.0	0.67826796	0.49707365	1.5520715	0.0	3.3437026	0.13156891	2.7023923	0.0	0.2921152	0.0	0.5053666	0.051672697	0.20414066	0.0	2.7619655	0.69610167	2.518502	0.0	0.09125614	0.0	1.3573418	0.0	0.52965635	0.0	0.0	0.0	0.0	0.0	1.0122874	1.6283151	1.1665075	0.0	1.1054864	1.6105437	1.5195954	0.4590392	0.0	1.8269529	1.9151895	0.0	0.0	0.0	0.0	0.0	0.38381088	0.0	0.0	2.400424	0.0	1.2175174	0.19998598	0.0	0.0	0.0	1.1121895	0.0	0.8325858	1.313674	0.0	3.3087318	0.8287364	0.0	0.16557622	0.9223627	0.0	0.0	0.0	0.0	0.0	0.24011374	0.16661811	0.0	0.0	0.0	0.0	0.6278025	0.2592578	1.6810775	1.4899735	1.2377639	0.0	0.0	0.0	0.0	0.0	3.5138493
GSM2229059	0.0	3.8140645	0.837564	1.7669097	0.93848693	0.0	0.0	0.0	4.656261	0.0	0.0	0.0	0.0	0.0	0.0	2.1707778	3.1638892	0.0	4.419837	0.0	0.0	2.0640478	0.0	0.0	0.0	4.215632	0.0	0.0	0.0	0.0	0.0	0.0	0.8577285	4.090797	0.0	0.99571705	0.0	0.0	0.0	0.0	0.0	0.7013623	1.2954001	0.9153402	0.43388748	0.0	0.0	0.0	2.1799715	0.0	0.0	0.0	0.0	2.328782	2.0297117	1.2257497	0.0	0.0	1.5421709	0.0	0.0	1.0724493	1.7789992	0.0	0.0	0.0	3.4314942	0.0	5.288579	0.0	0.0	2.7471876	0.0	0.0	0.25149179	0.0	0.0	0.5016732	0.0	0.0	0.0	2.8267965	0.0	3.4328766	0.0	0.74867153	0.0	0.0	0.0	0.1239441	2.7707925	0.4703455	0.0	0.0	0.0	0.0	1.8141241	0.0	0.0	0.0
GSM2229060	0.0	0.0	0.0	0.48808324	1.2620039	0.0	1.5383337	1.3238678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46506983	0.0	0.0	0.0	0.19764328	0.5710125	1.1069648	3.371254	0.44184625	0.0	0.0	0.9041151	1.2128315	0.0	1.0066738	1.5233426	0.28283405	0.0	0.0	0.0	0.0	0.0	2.084163	1.1219195	0.0	0.17825162	0.2911383	0.0	0.0	0.35947978	0.30759168	1.320894	0.0	0.88867736	0.9507122	1.3262439	0.6997769	0.0	0.0	0.4515295	0.0	0.42051923	0.0	0.0	2.9247637	0.64411116	0.9808736	0.0	0.7247715	3.246808	0.0	0.8401655	0.0	0.95965004	1.122052	2.9732363	0.0	1.3888034	0.15208626	0.0	0.47836506	0.0	0.88487005	3.1141	0.0	0.0	0.0	0.9813843	0.46390295	0.0	1.3168621	3.6517653	1.3488249	0.5907798	0.0	0.07560253	0.0	0.36687392	0.90489984	0.0	0.031145245	0.0	0.0
GSM2229061	0.0	1.4541273	0.0	1.3118877	4.5592375	0.0	0.0	2.745973	0.0	1.6785882	0.0	0.0	0.0	0.0	0.39470673	0.6327071	0.7701713	2.2492356	0.0	0.0	0.0	0.29730606	0.014300346	0.0	0.0	3.4543076	0.0	0.0	0.0	1.31815	0.0	0.0	0.13896465	1.802475	0.0	1.3589749	0.0	0.0	0.8536685	0.0	0.17447162	0.0	0.0	1.3057674	0.0	0.0	0.0	0.09865284	1.7087877	0.0	1.4160178	0.2782581	0.0	2.6466067	2.3020554	0.0	0.0	0.0	0.0	0.0	0.0	1.8790821	0.0	0.0	0.0	0.0	4.3450837	0.0	2.7063017	0.0	0.67224693	1.5903612	0.0	0.0	2.6989062	0.0	0.0	2.1186972	0.0	0.0	0.0	1.6712575	0.0	0.0	1.5020037	1.9482698	0.56420946	0.0	3.2183547	2.654006	1.1983619	0.0	0.0	0.8223634	0.0	1.7890246	0.0	1.5506953	0.0	0.0
GSM2229062	0.0	2.6863794	0.0	1.066065	3.6066225	0.0	0.0	0.7895274	0.6696186	1.2328398	0.0	0.0	0.0	0.0	1.1061046	0.4072585	2.580536	0.26103312	2.0696785	0.0	0.055170536	0.32640076	0.0	0.0	0.0	4.0130744	0.0	0.0	0.0	1.8798499	0.0	0.0	0.754416	3.6121802	0.0	2.1222963	0.0	0.0	1.1041417	0.0	0.0	0.0	0.41968155	1.4140478	0.0	0.0	0.0	0.0	2.004585	0.0	0.0	0.6523001	0.0	2.257136	2.4173698	0.6301353	0.0	0.0	0.6286286	0.0	0.0	1.763239	1.2024039	0.0	0.0	0.0	3.3332152	0.0	3.9939852	0.0	0.0	2.5636415	0.0	0.0	0.92780006	0.0	0.4977193	1.3249673	0.0	0.0	0.0	3.1176267	0.0	1.3318763	0.26650643	1.470252	0.0	0.0	1.7150321	1.6054205	2.5014372	0.042822838	0.17584372	0.43166304	0.0	0.5918901	0.21708107	0.0	0.0	0.0
GSM2229063	0.0	2.934337	0.99492884	3.0488138	1.136591	2.8077607	1.271363	0.06256628	0.0	0.0	0.98794174	0.0	1.184824	0.0	1.1116068	0.7756481	0.004913549	0.21730487	0.4796276	0.0	2.333143	0.0	0.1038723	0.0	0.17630038	0.3372705	0.0	0.0	0.11972785	3.92282	3.795843	0.0	0.21217918	0.0	0.0	1.8010745	0.18836561	0.71882033	0.18886441	0.0	0.0	0.0	0.80203414	2.3766513	0.66630435	0.0	1.2033048	0.0	1.0669463	0.0	0.0	0.15781689	2.6839657	0.30222797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1827157	0.0	1.7179523	0.0	0.0	0.0	0.72100294	1.7273619	0.0	0.6997318	1.5906948	0.107830524	1.8681982	1.3146762	0.0	0.24217904	3.1358829	0.0	0.0	0.0	2.0511086	0.0	1.2110598	0.0	0.7378645	0.4735837	0.0	1.6278577	0.630911	1.9188871	0.7171807	1.4485755	1.445682	0.0	0.0	0.0	0.0	0.12220955	2.659083
GSM2229064	0.0	0.0	0.0	0.8848896	0.0	1.8230686	0.47554636	0.0	0.0	0.0	0.0	1.7468133	0.0	0.0	3.5340436	1.8218474	0.0	0.0	0.12335658	0.0	0.0	0.0	0.3761425	0.0	1.6565701	0.25595152	0.0	0.049456596	2.9043787	0.7654543	1.1803994	0.856668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84189	0.0	0.0	0.0	0.8763037	0.20079136	1.2860649	1.3644671	0.0	2.3294332	0.0	1.6456887	1.9206574	0.0	0.0	0.0	0.0	2.1579525	0.0	0.0	1.7344465	2.725988	0.0	1.3069882	0.0	0.0	0.0	0.0	1.1888024	0.0	1.8863673	3.0358088	1.527067	0.0	0.80599225	1.1636094	0.0	0.73940116	0.3097446	0.0	2.063106	0.0	0.0	0.0	0.0	0.0	0.0	1.6142449	0.0	3.0127215	0.0	1.7574534	0.0	3.5264091	0.0	0.0	0.0	0.73633087	0.0	1.4292102
GSM2229065	0.0	0.8773892	0.0	1.9516065	4.082189	0.0	0.0	3.0104418	0.0	1.3916781	0.0	0.0	0.5307498	0.0	1.1833193	1.0690894	0.58027816	2.5695992	0.0	0.0	0.0	0.0	0.9858837	0.0	0.0	2.9151304	0.06539154	0.0	0.0	2.9022593	0.0	0.0	0.62227345	1.1649842	0.0	2.8674686	0.0	0.0	0.97233266	0.0	0.0	0.0	1.1974969	2.1810904	0.0	0.0	0.0	0.0	2.6271226	0.0	1.6151952	0.0	0.0	2.5501885	1.7744737	0.0	0.0	0.0	0.0	0.0	0.0	1.770249	0.0	0.13750601	0.0	0.0	2.492217	0.0	1.7849393	0.0	0.6214094	2.2001085	0.0	0.0	3.040958	0.0	0.0	2.6063218	0.0	0.0	0.0	1.5654905	0.0	0.0	1.278738	2.236208	0.8850193	0.0	3.787651	3.599028	1.932343	0.0	1.0076947	1.3309059	0.0	1.636359	0.26094294	0.927814	0.0	0.0
GSM2229066	0.0	0.0	0.0	0.20335162	0.48159584	0.0	1.4038048	0.0	0.0	0.0	0.40216684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26172495	0.0	0.0	0.0	2.1379292	6.0029383	0.0	0.06553602	0.0	1.3969771	0.559628	0.0	0.0	2.5295238	0.14088488	0.0	0.0	0.78218883	0.0	0.0	1.6669915	1.7237397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9199843	0.0	0.0	0.0	1.213064	1.1312332	0.0	1.5940741	0.0	0.0	2.6013384	0.0	2.3939252	0.0	1.7992673	1.7576119	0.0	0.5731121	0.0	1.3972297	1.012437	1.5506058	0.0	0.0	2.4295454	1.6734841	0.0	0.0	3.2609768	3.8142538	0.0	0.0	0.0	0.0	0.0	0.0	0.8942275	1.9326015	1.7447807	0.0	1.2153287	0.13482666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM2229067	0.0	0.34971702	0.0	0.59923285	1.4707122	0.0	1.0098777	1.9612365	0.0	0.0	0.0	0.0	0.056545258	0.0	0.17753613	0.16119814	0.0	0.0	0.0	0.0	0.24046373	0.25791645	0.5393009	0.0	0.77693594	0.6534552	0.0	0.0	0.0	1.8859606	1.4153473	1.3428612	1.5952306	0.0	0.0	0.7531347	0.0	1.5127649	0.0	1.9377244	0.73043716	0.0	1.0219352	0.8870467	0.0	0.0	1.6228684	0.0	1.4622543	0.0	1.7662565	0.0	0.9071894	0.0049271584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9040608	2.783382	0.0	0.0	0.98101914	1.7986208	0.0	1.5791072	0.0	2.23695	1.1837144	2.8974886	0.0	1.5783168	0.0	0.8092849	2.0314608	0.0	1.6894803	0.78674364	0.07402521	0.0	0.0	0.8694985	1.2568932	0.0	0.0	3.0157876	0.59963036	1.1637311	0.0	1.4047265	2.1014261	0.0	0.9551425	0.0	0.030556217	0.0	0.0
GSM2229068	0.18141222	0.5964318	0.43845367	2.6305237	0.1722293	2.2964253	2.3350992	0.0	0.64233065	0.0	1.282208	1.8715086	0.8947296	0.0	0.8188057	0.006811142	0.0	0.92607087	1.0062206	0.0	1.3915284	0.0	0.113432884	0.0042483807	0.49707648	0.18124187	0.0	0.0	1.4334155	4.0282536	2.0698688	0.0	0.0	0.0	0.0	0.42925596	0.8871779	0.0	0.0	0.0	0.0	0.0	1.3552132	2.4435735	0.0	0.0	0.0	0.19343972	1.9899428	0.0	0.0	1.9387659	4.0983305	0.121567726	0.0	0.0	0.072348595	0.0	0.0	0.0	0.0	2.5447743	0.0	1.5342033	0.80718875	0.0	0.0	0.0	1.172113	0.0	0.29097795	1.7959511	1.4769974	1.6659906	1.4370669	0.0	0.0	1.4441141	0.0	0.0	1.238616	0.17014813	0.0	1.0434134	0.0	0.0	0.0	0.79644585	1.2464976	0.6946397	2.6619506	1.8155885	0.0	1.845633	1.8006263	0.0	0.066500664	0.0	0.0	2.28228
GSM2229069	0.0	2.0465045	0.0	2.0742476	0.0	2.1587138	1.8730615	0.0	0.9551916	0.0	0.57129145	0.0949173	0.405303	0.0	0.5457151	1.8278184	1.4637454	0.0	3.0528524	0.0	3.0315492	0.00062561035	0.39536476	0.0	0.055713862	0.20748234	0.0	0.0	2.701773	0.27513647	1.0936811	0.0	0.0	0.0	1.4191604	0.0	0.0	0.0	0.0	0.0	0.0	0.31899047	0.13106847	1.0831226	0.59414244	0.0	1.8934543	1.9276268	0.3318634	0.7604575	0.0	1.6852154	1.8311319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4355464	0.19159222	0.40289736	0.39622545	0.0	0.0	0.0	1.4249952	0.0	1.077014	2.2175808	0.0	2.8589942	0.08668041	0.0	0.74879694	1.2696015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20304608	0.0	0.7065462	0.89850235	0.66981745	1.0009513	2.701437	0.0	0.0	0.0	0.0	0.0	2.8217802
GSM2229070	0.0	2.9453678	1.1910844	3.302084	1.5738964	1.3543139	1.2986518	0.487607	0.0	0.120191574	0.0	0.0	0.80801964	0.0	2.717294	0.9715314	1.3708172	0.0	1.3726649	0.0	1.9543579	0.0	0.0	0.0	0.46347904	1.3304039	0.0	0.0	1.1532538	3.4511719	2.9657538	0.544806	0.0	0.0	0.0	0.88405323	0.0	0.09724736	0.0	0.0	0.0	0.0	1.0956409	2.3520913	1.220357	0.0	1.3293893	0.0	1.1525195	0.0	0.03583157	0.18112755	2.4307308	0.29694748	0.0	0.0	0.0	0.0	0.6634301	0.0	0.0	2.5200143	0.0	1.1929231	0.0	0.0	0.51867175	0.0	2.331282	0.0	0.6419549	0.90025795	0.0	0.65493345	1.8399494	0.0	0.0	1.9751445	0.0	0.0	0.0	1.6982365	0.0	1.9576167	1.8002591	1.1497455	0.2448926	0.0	0.80789137	1.3005723	1.6013608	1.3882842	1.7681565	0.7774277	0.0	0.0	0.3086877	0.0	0.20160341	2.9507089
GSM2229071	0.28152132	1.1765034	0.0	2.1641374	0.0	2.5719347	1.5530393	0.0	1.1089296	0.0	1.352129	0.2897601	0.6600771	0.0	0.112749815	0.786613	0.0	0.0	1.8271072	0.13210678	1.9076858	0.0	0.54036045	0.0	0.0	0.047401667	0.0	0.0	2.1407151	0.37495708	2.0156698	0.0	0.15448761	0.0	0.622073	0.18115854	0.6443309	0.0	0.0	0.0	0.0	0.0	1.4105482	1.5958387	0.116380215	0.0	0.86977446	1.6512768	1.1003296	0.0	0.0	1.9540479	1.5779625	0.0	0.0	0.0	0.0	0.0	0.0	0.059506416	0.0	2.34527	0.35897416	1.0238657	1.3667576	0.0	0.0	0.0	1.0245342	0.0	0.65289545	2.8641224	0.22920132	2.545801	0.0	0.0	0.7821853	1.3490934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.601613	0.0	0.71886635	1.5353513	0.19421434	2.7930322	2.1783228	0.0	0.0	0.0	0.0	0.0	1.9616361
GSM2229072	0.0	0.0	0.0	0.0	0.0	0.16425014	0.0	0.0	0.0	0.0	0.0	1.7939196	0.0	0.0	1.4472065	0.0	0.026815169	0.0	0.0	0.0	0.0	0.0	0.0	1.6239593	0.9649014	0.0	0.0	0.0	2.6161137	0.58251286	0.548074	0.0	1.5375586	0.0	2.4406724	0.0	0.0	0.0	0.0	1.0411589	1.6228441	0.28535742	0.0	0.0	0.0	2.0913634	3.007853	1.9023464	0.0	0.5635011	0.0	2.6517897	0.528442	0.0	0.0	0.0	0.28452873	1.2450278	0.0	0.0	1.7757549	2.5547326	0.0	0.5504265	1.5915916	1.4801884	0.0	0.0	0.7551279	0.0	3.2451658	1.6375387	3.8625243	0.0	0.0	1.4315246	1.7550464	0.0	0.0	1.098465	1.700037	0.0	0.0	0.0	0.0	0.0	0.0	0.10196233	0.41175318	0.03369218	0.0	1.8342481	0.0	3.3372488	0.0	0.0	0.0	0.0	0.0	0.0
GSM2229073	0.0	0.9375451	0.0	0.0	2.939382	0.0	0.0	0.0	0.0	2.5646045	0.0	0.0	0.0	0.0	3.5974429	0.0	3.1366377	0.0	0.0	0.0	0.0	0.0	0.28804207	0.0	0.9336898	1.6485492	1.5789223	0.6775837	0.9526106	2.9924164	0.979728	3.5447986	0.7337699	0.050968647	0.0	0.0	0.0	0.0	0.1814605	1.2946298	0.2487756	0.0	0.0	0.0	0.0	0.62254095	0.0	0.05711913	0.0	0.5012107	0.0	0.0	0.0	0.0	0.0	0.0	0.55805683	0.0	0.28814352	0.0	0.49795628	1.9145498	2.6475644	0.07464695	0.0	0.06483173	0.8624151	0.0	2.1801977	0.0	3.3470469	1.1011741	0.13509607	0.0	0.0	0.0	0.51997375	0.0	1.398679	0.0	0.0	0.9378453	0.0	0.0	2.2083764	0.0	0.0	0.0	1.3529553	1.8067244	0.0	2.3484988	1.2480464	0.0	0.3776706	0.0	0.0	0.0	0.0	0.27519798
GSM2229074	0.0	0.29911733	0.0	0.0	0.0	1.4275594	0.0	0.0	0.7519522	0.0	0.5521512	2.4901628	0.0	0.0	0.47333074	1.0080194	0.0	0.0	0.0	0.0	1.8278434	0.0	1.2175245	0.73757386	0.0	0.07135832	0.18107939	1.053309	2.310082	0.0	0.42392683	0.30142617	0.4646597	0.0	0.8039562	0.0	0.0	0.0	0.0	0.0	1.1986657	1.0879029	0.0036247969	0.0	0.0	0.25007105	0.0	2.6430032	0.0	0.28852963	0.0	0.9213841	1.210642	0.0	0.0	1.1080744	0.0	0.0	0.0	0.0	0.6267767	2.535931	1.5395638	0.0	0.6568396	0.0	0.0	0.0	1.6901362	0.0	2.816307	2.7906754	1.7085192	0.0	0.0	0.0	0.0	1.2026626	0.0	0.0	1.6576228	0.0	0.21759129	0.0	0.0	0.0	0.0	2.0628357	0.0	0.0	0.50294495	0.0	0.0	4.0550685	0.0	0.0	0.0	0.0	0.0	0.9985409
GSM2229075	0.0	1.18138	0.0	2.1995265	1.1908989	1.5392923	1.5420431	0.6373739	0.0	0.0	0.00025463104	0.0	0.0	0.0	1.3523757	2.5091233	0.26269853	0.0	1.2350473	0.0	0.0	0.0	0.4399681	0.0	0.93061537	0.35568154	0.0	0.0	0.7241242	3.6722975	2.3001297	0.0	0.8788619	0.0	0.5237544	0.5249634	0.0	0.0	0.0	0.0	0.0	0.0	1.0250678	1.1359113	0.0	0.0	3.465125	0.0	0.66491485	0.0	0.0	2.381217	1.4629897	0.0	0.0	0.0	0.0	1.3845718	0.0	0.0	0.0	2.4919317	0.0	2.48723	0.0	0.51570857	0.7303848	0.0	1.7926702	0.0	2.3213263	0.8240451	1.7634451	1.4193459	0.9496969	0.0	1.9635727	0.8422218	0.0	1.432179	0.0	0.8892148	0.0	0.0	0.0	0.0	0.0	0.994472	1.943037	2.4439864	0.6078143	1.8062673	1.5282884	0.7218075	0.0	0.0	0.0	0.0	0.0	0.48694324
GSM2229076	0.0	3.2143168	2.0705433	3.5694218	0.5185942	3.1647534	1.4449806	0.0	1.0089846	0.0	0.0053687096	0.0	1.6332321	0.0	1.3045452	0.63720274	0.0	0.0	1.7133734	0.0	1.990236	0.0	0.0	0.0	0.0	0.73644865	0.0	0.0	0.6610541	4.1958055	4.582794	0.0	0.0	0.0	0.06529236	0.7033014	0.0	0.71081877	0.0	0.0	0.0	0.0	1.4618888	2.5576406	2.1189494	0.0	1.54439	0.0	1.2808287	0.0	0.0	0.62261295	3.6303253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0569005	0.0	1.720114	0.0	0.0	0.0	0.0	2.1998885	0.0	0.94551706	0.50936365	0.26617575	1.5087316	1.4722342	0.0	0.0	1.989272	0.0	0.0	0.0	2.2430062	0.0	2.5187383	0.52790594	0.576478	0.109725475	0.0	0.0	0.006640613	1.624443	2.7395158	0.5092826	0.34040046	0.0	0.0	0.13920212	0.0	0.0	3.4247618
GSM2229077	0.5567295	0.3048442	0.0	0.7788049	0.40896052	0.50324464	0.5411645	0.0	0.0	0.0	1.9512062	1.219667	0.0	0.0	0.09962964	0.0	0.0	0.0	0.0	0.0	0.7404492	0.0	0.0	1.0350988	1.170506	0.068318605	0.51153183	0.0	2.0544796	1.7674689	0.0	0.055140257	0.40150785	0.0	0.0	0.0	1.2801878	0.0	0.0	0.0	1.034074	0.69225085	0.0	0.3978176	0.0	0.22586966	1.0292933	2.7727926	0.0	0.0	0.0	2.132022	1.959007	0.008033276	0.0	0.0	0.15292072	0.0	0.0	0.0	0.010336876	2.7720928	0.0	1.3584661	3.0047529	0.0	0.90014017	0.0	0.85640883	0.0	1.6154566	2.0053477	1.6782544	0.84698534	0.0	1.9500083	0.0	0.56516397	0.0	0.0	2.9287715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7834792	0.56053495	0.44428825	1.0672727	1.1789441	2.0627832	0.0	0.0	0.0	0.08355368	0.0	0.64213085
GSM2229078	1.9719887	1.0592986	0.0	1.141773	0.0	1.2908335	0.9388889	0.0	0.20279789	0.0	0.6280341	2.800644	0.0	0.0	0.08437848	0.0	0.16115366	0.0	0.69275546	0.0	1.6007862	0.08671093	0.0	0.5233195	0.0	0.65249807	0.0	0.0	2.8872063	1.7967167	0.21289468	0.0	1.2041907	1.2502551	1.1118402	0.28199244	0.92035705	0.0	0.0	0.0	0.0	1.7583721	1.0969629	0.92514884	0.0	0.0	1.2693816	3.393215	0.85914254	0.0	0.0	2.6410089	2.509517	0.42207766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.414874	0.0	1.1852584	1.793154	0.0	0.43632102	0.0	2.0131872	0.0	0.9596634	2.32908	1.928927	1.631108	0.0	0.5401329	0.0	0.0033204556	0.0	0.0	0.5851922	0.82855076	0.0	0.31093413	0.0	0.0	0.0	0.0	0.5182924	0.0	1.5422845	2.6738744	0.78865576	1.5036564	0.0	0.0	0.0	0.0	0.0	0.90560055
GSM2229079	0.0	2.0901632	0.0	0.7506957	1.6721809	0.0	1.1426816	0.0	0.0	0.6833825	0.35107374	0.0	0.0	0.0	2.1624844	0.0	1.7056288	0.0	0.0	0.0	2.6402829	0.88455486	0.058534622	0.0	2.5792136	0.35763144	1.4304414	0.0	1.351567	2.429134	1.5819776	1.8182871	1.0287876	0.0	0.0	0.0	0.36267966	0.13035631	0.0	2.9911745	1.4260327	0.0	0.0	0.0	0.0	0.0	0.3700807	0.7600639	0.0	1.0218251	0.0	0.0	1.8788066	0.0	0.0	0.0	0.44798565	0.0	0.27329874	0.0	0.0	2.3385348	0.4097467	0.8148985	0.02707553	0.4457811	0.0	0.0	1.8036466	0.0	2.008905	0.0	0.46849442	1.3337872	0.0	0.26619077	0.0	0.6601182	0.0	0.5228963	0.8831177	0.33884585	0.0	0.74408495	1.9673615	0.0	0.0	0.0	1.0503182	0.0	0.0	1.2326207	2.6771874	0.34681988	0.0	0.0	0.0	0.0	0.0	2.641974
GSM2229080	0.0	0.0	0.0	0.68982905	2.0709825	1.3347878	0.020920038	1.5860076	0.0	0.82061386	0.0	0.0	0.8518739	0.0	1.717107	0.20841026	0.69555295	0.3691613	0.0	0.0	0.8084812	0.0	0.6274195	0.0	0.08797905	1.2463667	0.1720624	0.44993734	0.0	3.3492823	2.0798647	2.6925576	0.6108985	0.0	0.0	2.4885192	0.0	2.4549625	0.0	0.82489467	0.20992422	0.0	1.8791742	1.7023057	0.0	0.0	0.0	0.0	1.3825247	0.0	2.4487143	0.0	0.29383934	0.0	0.0	0.0	0.1992588	0.0	0.0	0.0	0.16816139	2.0774481	2.8061137	0.16494894	0.0	0.0	0.0	0.0	0.72725636	0.0	1.2063346	2.5568798	0.9208269	0.0	1.5176996	0.0	0.1031847	3.3915844	0.0	0.0	0.785444	0.51221436	0.11166096	0.0	0.46925378	1.5302968	0.0	0.0	2.3663874	1.3539313	2.2782726	0.0	2.4926324	3.1748567	0.0	0.0	0.0	0.0	0.0	0.23052025
GSM2229081	0.0	0.0	0.0	0.89619213	0.8939543	0.99850607	0.62859917	0.0	1.0562344	0.0	0.0	0.0	0.84665775	0.044228554	1.6862335	1.5069647	1.8396411	0.0	2.5199559	0.0	0.45200992	0.0	0.37185	0.0	1.542013	0.5936834	0.0	0.38446808	0.6340686	0.84281874	1.3054011	0.0	0.24666691	0.0	0.6469986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1383419	0.75631213	0.0	0.0	1.5101533	0.107237816	2.0093658	0.8230555	0.0	0.9317796	0.0	0.14400148	0.0	0.8260548	0.0	0.9925916	1.9542834	0.0	0.0	2.2737346	1.6730279	0.35284853	0.38029623	0.0	1.0919911	0.0	0.5119207	0.0	0.80982304	2.9772105	0.5248108	0.9624891	1.7010934	0.0	2.221317	1.734597	0.0	1.3246541	0.2782278	0.0	0.0	0.0	0.0	0.0	0.0	0.54386663	1.8346481	3.7916274	0.8603802	0.0	0.0	3.111103	0.0	0.0	0.0	0.0	0.0	0.8011222
GSM2229082	0.0	0.24571519	1.0216198	1.9676518	1.0639894	1.3368812	0.40982747	0.0	2.7309966	0.0	0.0	0.0	1.2428465	0.0	2.8714292	1.7885084	0.0	0.0	1.9447582	0.11175299	1.1772437	0.15567303	0.98559093	0.0	0.85429364	1.6995775	0.0	0.76306343	1.6540691	2.2861652	1.6552444	3.562363	0.26285267	0.0	0.0	1.1287532	0.0	0.8780911	0.0	1.3547423	0.0	0.0	2.119389	1.9643964	1.151655	0.0	0.0	0.0	2.1851194	0.008503437	1.6461184	0.0	0.21438563	0.12160206	0.06371212	0.0	0.0	0.0	0.8690635	0.0	0.0	2.2537668	1.6276435	0.0	0.0	0.0	0.0	0.0	1.5877752	0.40196705	0.69325066	3.7342367	0.0	0.0	1.33996	0.0	0.0	2.91741	0.8035195	0.0	0.0	0.049106836	0.0	0.0	0.8403754	0.8016958	0.0	0.67680097	0.26902294	2.154159	2.9838583	0.0	1.5868468	1.6704445	0.0	0.0	0.62710047	0.0	0.0	0.86631775
GSM2229083	0.0	0.94202465	0.0	1.8872578	1.41102	2.8242402	0.9067298	0.0	0.7108102	0.11478233	0.88066053	0.0	1.1955609	0.0	0.9735155	1.3488731	0.38239318	0.33820975	1.1730933	0.0	1.7039673	0.0	1.1157112	0.0	0.0	0.8006678	0.0	0.0	0.6676356	2.2191205	2.2057774	1.5527127	0.0	0.23271608	0.0	1.8434744	0.0	0.8548846	0.0	0.0	0.0	0.0	2.2449563	2.084229	0.0	0.0	0.0016304255	0.0	1.4876802	0.0	0.028964877	0.6153469	0.83370155	0.0	0.0	0.0	0.0	0.0	0.0	0.2330513	0.51488304	1.911054	1.4492027	0.90043545	0.7238219	0.0	0.0	0.0	1.2315655	0.0	0.90955544	2.7073867	0.13102293	1.4458838	0.9044732	0.0	1.1174934	2.5488427	0.0	0.0	0.17918324	0.6704219	0.0	0.0	0.0	0.15427208	0.0	1.606677	1.1468582	2.3351183	2.0255022	0.0	3.2904239	3.2833	0.36621314	0.0	0.0	0.0	0.0	1.674696
GSM2229084	0.0	0.0	0.0	0.0	0.23858717	0.0	0.0	0.634037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1049109	0.0	0.0	0.0	0.0	0.44570637	0.10872555	3.108455	0.1325628	0.05017662	0.023790836	0.0	0.0	0.20575333	0.3138771	0.0	3.8614535	0.0	0.5206744	0.73416567	0.0	0.0	0.0	1.3715441	1.3311714	0.0	1.1583445	0.0	0.0	1.3051791	0.0	0.0	2.4167287	0.0	0.0	0.0035207272	0.0	0.0	0.0	2.6424377	0.40250778	0.0	0.0	0.0	0.0	2.577977	5.7265677	0.0	0.0	0.0	0.906299	0.0	0.5926123	0.0	2.1764765	0.43970692	4.3360577	0.0	0.5085652	0.0	4.2600446	0.37041968	0.0	1.409421	0.0	0.0	1.1800752	0.0	0.0	0.0	0.0	1.4757929	3.6416278	0.09323603	0.017282486	0.0	0.0	0.21644235	1.4336216	0.0	0.0	0.0	0.0	0.0
